price,price_category,type,beds,baths,address,furnishing,completion_status,post_date,average_rent,building_name,year_of_completion,total_parking_spaces,total_floors,total_building_area_sqft,elevators,area_name,city,country,Latitude,Longitude,purpose,yield_pct
4999999,High,Apartment,3,3,"Forte 1, Forte, Downtown Dubai, Dubai",Unfurnished,Ready,2023-11-15,286609,Forte T1,2022,824,67,1,11,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.732181146436229
800000,Average,Apartment,1,2,"Maple 1, Emirates Gardens 2, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-01-24,136922,Emirates Garden II - Maple 1,2012,0,6,81,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,17.11525
2050000,Medium,Townhouse,2,3,"The Pulse Villas, The Pulse, Residential District, Dubai South, Dubai",Unfurnished,Ready,2023-04-28,117262,Unknown,0,0,0,0,0,Dubai South,Dubai,UAE,24.9144391,55.1615128,For Sale,5.72009756097561
2550000,Medium,Apartment,1,2,"The Grand, Dubai Creek Harbour, Dubai",Furnished,Ready,2023-11-20,125798,The Grand,2022,690,65,1,9,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,4.933254901960785
750000,Average,Apartment,1,2,"Plaza Residences Block B, Plaza Residences, JVC District 13, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2023-04-17,71658,Plaza Residences 2,2017,740,18,427,9,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,9.554400000000001
980000,Average,Apartment,1,2,"Vincitore Palacio, Arjan, Dubai",Unfurnished,Ready,2024-03-20,72539,VINCITORE PALACIO,2017,0,5,131,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,7.401938775510204
2400000,Medium,Apartment,2,3,"D1 Tower, Culture Village, Dubai",Furnished,Ready,2023-08-21,161133,D1,2015,0,74,882,0,Culture Village,Dubai,UAE,25.22633235,55.33809781043797,For Sale,6.713875
1150000,Average,Apartment,1,1,"Al Arta 1, Al Arta, The Greens, Dubai",Unfurnished,Ready,2024-04-05,97651,AL ARTA1,2007,0,8,103,0,The Greens,Dubai,UAE,25.09297535,55.17214781705864,For Sale,8.491391304347825
1700000,Medium,Apartment,1,2,"Botanica Tower, Dubai Marina, Dubai",Furnished,Ready,2024-04-02,129778,BOTANICA TOWER-1,2011,0,36,345,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,7.634
650000,Average,Apartment,0,1,"Azizi Riviera 27, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-03-25,59568,Azizi Riviera 27,2023,242,11,304,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,9.164307692307693
2600000,Medium,Apartment,2,3,"Jumeirah Living World Trade Centre Residence, World Trade Centre, Dubai",Unfurnished,Ready,2024-03-24,213487,WORLD TRADE CENTRE RESIDENCES,2008,684,24,944,5,World Trade Centre,Dubai,UAE,25.2248353,55.2851186,For Sale,8.211038461538461
65000000,High,Villa,8,9,"Signature Villas Frond G, Signature Villas Palm Jumeirah, Palm Jumeirah, Dubai",Furnished,Ready,2024-03-21,5402151,Unknown,0,0,0,0,0,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,8.31100153846154
24000000,High,Villa,4,5,"Entertainment Foyer, Mediterranean Cluster, Jumeirah Islands, Dubai",Unfurnished,Ready,2024-03-15,650160,Unknown,0,0,0,0,0,Jumeirah Islands,Dubai,UAE,25.0570585,55.15614637904315,For Sale,2.709
2400000,Medium,Villa,3,3,"Reem Townhouses, Town Square, Dubai",Unfurnished,Ready,2024-03-09,161782,Unknown,0,0,0,0,0,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,6.740916666666667
2350000,Medium,Apartment,1,1,"Act Two, Act One | Act Two Towers, Opera District, Downtown Dubai, Dubai",Unfurnished,Ready,2023-11-08,138580,Act One Act Two Tower 2,2022,986,49,963,7,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,5.897021276595744
3300000,High,Apartment,3,4,"Building 1, Hartland Greens, Sobha Hartland, Dubai",Unfurnished,Ready,2023-09-27,267033,SOBHA HARTLAND GREENS- PHASE II (BUILDING 01),2020,437,1,266,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,8.091909090909091
1150000,Average,Apartment,1,1,"Reva Residences, Business Bay, Dubai",Furnished,Ready,2024-03-20,84048,REVA RESIDENCES,2022,608,32,784,7,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.308521739130434
3700000,High,Townhouse,4,4,"Elan, Tilal Al Ghaf, Dubai",Unfurnished,Ready,2024-03-20,235706,Unknown,0,0,0,0,0,Tilal Al Ghaf,Dubai,UAE,25.02426745,55.22382996438196,For Sale,6.370432432432432
7000000,High,Apartment,3,3,"Address Harbour Point, Dubai Creek Harbour, Dubai",Furnished,Ready,2024-04-05,380583,Unknown,0,0,0,0,0,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,5.4369
950000,Average,Apartment,0,1,"Elite Business Bay Residence, Business Bay, Dubai",Furnished,Ready,2024-04-03,64909,Elite Business Bay Residence,2020,771,31,937,9,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,6.832526315789473
6000000,High,Townhouse,4,6,"The Polo Townhouses, Meydan Gated Community, Meydan City, Dubai",Unfurnished,Ready,2024-03-18,295992,Unknown,0,0,0,0,0,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,4.9332
4650000,High,Apartment,2,2,"La Cote Tower 1, La Cote, Port de La Mer, La Mer, Jumeirah, Dubai",Furnished,Ready,2024-03-12,238517,La Cote ? Building 1,2021,94,7,176,3,Jumeirah,Dubai,UAE,25.2069604,55.2474974,For Sale,5.129397849462366
6600000,High,Villa,5,5,"The Ponderosa, The Villa, Dubai",Unfurnished,Ready,2024-01-18,530922,Unknown,0,0,0,0,0,The Villa,Dubai,UAE,25.0843891,55.3611964,For Sale,8.044272727272727
1443750,Medium,Apartment,1,2,"Sky Gardens DIFC, DIFC, Dubai",Unfurnished,Ready,2023-11-29,133863,Unknown,0,0,0,0,0,DIFC,Dubai,UAE,25.21282585,55.277634848521615,For Sale,9.271896103896104
3700000,High,Apartment,2,2,"Marina Gate 1, Marina Gate, Dubai Marina, Dubai",Unfurnished,Ready,2023-11-22,249027,THE RESIDENCES AT MARINA GATE 1,2018,640,47,610,10,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.730459459459459
3350000,High,Apartment,1,2,"Burj Khalifa, Downtown Dubai, Dubai",Furnished,Ready,2023-11-06,149316,Burj Khalifa,2010,0,20,2,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,4.457194029850746
1400000,Medium,Apartment,2,3,"Emaar Tower A, Emaar Towers, Riggat Al Buteen, Deira, Dubai",Unfurnished,Ready,2023-12-06,175010,Unknown,0,0,0,0,0,Deira,Dubai,UAE,25.2727936,55.305334,For Sale,12.500714285714285
650000,Average,Apartment,0,1,"Jewelz by Danube, Arjan, Dubai",Furnished,Ready,2024-01-23,49357,Jewelz Residence,2023,469,13,630,7,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,7.593384615384616
695000,Average,Apartment,0,1,"Azizi Riviera 36, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-03-04,43142,Azizi Riviera 36,2024,204,12,275,4,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,6.207482014388489
900000,Average,Apartment,0,1,"Oxford 212, JVC District 10, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-28,45247,Oxford 212,2023,222,7,310,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,5.027444444444444
400000,Average,Apartment,0,1,"The Crescent Tower A, The Crescent Towers, Dubai Production City (IMPZ), Dubai",Unfurnished,Ready,2024-02-22,42740,THE CRESCENT A,2008,0,18,200,0,Dubai Production City (IMPZ),Dubai,UAE,25.03078,55.188226,For Sale,10.685
890000,Average,Apartment,1,1,"Azizi Riviera 44, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-02-22,66207,Azizi Riviera 44,2024,280,12,341,5,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,7.438988764044943
7500000,High,Apartment,3,4,"The Address Sky View Tower 1, The Address Residence Sky View, Downtown Dubai, Dubai",Furnished,Ready,2024-02-15,485572,Address Residences Sky View,2019,564,51,639,2,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.474293333333334
2000000,Medium,Apartment,1,1,"Forte 2, Forte, Downtown Dubai, Dubai",Furnished,Ready,2024-02-05,129514,Forte T2,2022,438,39,919,8,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.4757
2400000,Medium,Apartment,1,2,"Boulevard Point, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-03,163142,Boulevard Point,2019,595,62,671,6,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.797583333333333
3150000,High,Apartment,3,4,"DAMAC Maison The Distinction, Downtown Dubai, Dubai",Furnished,Ready,2024-01-25,215433,THE DISTINCTION,2016,0,47,390,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.839142857142858
2550000,Medium,Townhouse,4,6,"Valencia Park, JVC District 15, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-01-05,124163,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,4.869137254901961
1350000,Average,Apartment,1,2,"The Bay, Business Bay, Dubai",Furnished,Ready,2023-10-18,108754,THE BAY,2022,395,22,720,7,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,8.055851851851852
2400000,Medium,Townhouse,3,4,"Reem Townhouses, Town Square, Dubai",Unfurnished,Ready,2024-04-13,171451,Unknown,0,0,0,0,0,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,7.143791666666667
6700000,High,Apartment,2,3,"La Vie, Jumeirah Beach Residence (JBR), Dubai",Unfurnished,Ready,2024-02-02,445438,La Vie,2023,342,36,720,6,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,6.648328358208955
4200000,High,Apartment,3,4,"Burj Vista 1, Burj Vista, Downtown Dubai, Dubai",Unfurnished,Ready,2023-11-16,382823,BURJ VISTA Tower 1,2017,754,64,830,9,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,9.114833333333333
1800000,Medium,Apartment,2,3,"J8, Al Sufouh 1, Al Sufouh, Dubai",Furnished,Ready,2024-02-06,135148,J8,2017,127,8,97,3,Al Sufouh,Dubai,UAE,25.10953625,55.1722137020831,For Sale,7.508222222222222
4000000,High,Apartment,3,3,"The Cove Building 1, The Cove, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-03-01,258807,THE COVE Building 1,2021,415,25,439,11,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,6.470175
900000,Average,Apartment,0,1,"Farhad Azizi Residence, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai",Furnished,Ready,2023-09-01,55973,Farhad Azizi Residence,2022,677,21,814,6,Al Jaddaf,Dubai,UAE,25.2142937,55.324569,For Sale,6.219222222222222
875000,Average,Apartment,1,2,"Shaista Azizi, Al Furjan, Dubai",Furnished,Ready,2023-11-13,77739,Azizi Shaista Residence,2021,352,16,402,3,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,8.884457142857142
900000,Average,Apartment,2,2,"Zahra Breeze Apartments 4A, Zahra Breeze Apartments, Town Square, Dubai",Unfurnished,Ready,2024-02-27,75336,TOWN SQUARE ZAHRA BREEZE 4A,2019,846,9,186,5,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,8.370666666666667
800000,Average,Apartment,2,2,"Skycourts Tower B, Skycourts Towers, Dubai Residence Complex, Dubai",Unfurnished,Ready,2024-02-20,71634,Skycourts Tower B,2011,0,23,455,0,Dubai Residence Complex,Dubai,UAE,25.0930937,55.38032579883814,For Sale,8.95425
4100000,High,Townhouse,4,5,"JVC District 12, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-02-20,138211,Unknown,0,0,0,0,0,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,3.3709999999999996
1390000,Medium,Apartment,1,1,"The Waves Tower A, The Waves, Dubai Marina, Dubai",Furnished,Ready,2024-02-19,89185,THE WAVES A,2008,0,22,216,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.416187050359712
1550000,Medium,Apartment,1,2,"Shams 1, Shams, Jumeirah Beach Residence (JBR), Dubai",Furnished,Ready,2024-02-14,114946,Shams 1,2011,0,43,506,0,Jumeirah Beach Residence (JBR),Dubai,UAE,25.0778021,55.13518094856796,For Sale,7.415870967741936
749995,Average,Apartment,0,1,"Azizi Riviera 37, Azizi Riviera, Meydan One, Meydan City, Dubai",Unfurnished,Ready,2024-01-17,51993,Unknown,0,0,0,0,0,Meydan City,Dubai,UAE,25.1541673,55.2906695,For Sale,6.93244621630811
2750000,Medium,Apartment,2,3,"Amna, Al Habtoor City, Business Bay, Dubai",Unfurnished,Ready,2024-01-15,154091,AMNA TOWER,2021,668,75,1,11,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,5.60330909090909
7200000,High,Apartment,3,5,"Dubai Creek Residence Tower 1 North, Dubai Creek Residences, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-01-12,528781,THE DUBAI CREEK RESIDENCES - NORTH TOWER 1,2018,0,37,262,3,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,7.344180555555556
850000,Average,Apartment,0,1,"DAMAC Maison Majestine, Business Bay, Dubai",Furnished,Ready,2024-01-03,73479,MAJESTINE,2018,457,17,376,8,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,8.644588235294117
1320000,Average,Apartment,1,2,"Elite Residence, Dubai Marina, Dubai",Unfurnished,Ready,2023-12-14,83988,ELITE RESIDENCE,2012,0,75,925,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,6.362727272727272
855000,Average,Apartment,1,1,"Marina Diamond 2, Marina Diamonds, Dubai Marina, Dubai",Furnished,Ready,2024-03-21,78168,MARINA DIAMOND-2,2008,0,16,179,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,9.142456140350877
1000000,Average,Apartment,2,2,"Al Ramth 43, Al Ramth, Remraam, Dubai",Unfurnished,Ready,2024-03-07,79801,AL RAMTH 43,2011,0,8,65,0,Remraam,Dubai,UAE,25.0013542,55.24885632771925,For Sale,7.980099999999999
3650000,High,Villa,4,4,"Nad Al Sheba Villas, Nad Al Sheba 3, Nad Al Sheba, Dubai",Unfurnished,Ready,2023-10-19,260211,Unknown,0,0,0,0,0,Nad Al Sheba,Dubai,UAE,25.1597355,55.3436278,For Sale,7.129068493150685
3165000,High,Apartment,3,3,"Building 2, Hartland Greens, Sobha Hartland, Dubai",Unfurnished,Ready,2023-12-27,211969,SOBHA HARTLAND GREENS - PHASE III - 2,2021,554,14,409,6,Sobha Hartland,Dubai,UAE,25.177246,55.30791298414965,For Sale,6.697282780410742
970000,Average,Apartment,1,2,"Binghatti Creek, Al Jaddaf, Dubai",Furnished,Ready,2023-11-07,81233,Binghatti Creek,2023,340,27,613,5,Al Jaddaf,Dubai,UAE,25.2142937,55.324569,For Sale,8.374536082474226
3250000,High,Townhouse,3,3,"Dubai Style, Al Furjan Villas, Al Furjan, Dubai",Unfurnished,Ready,2023-08-12,265655,Unknown,0,0,0,0,0,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,8.174
2350000,Medium,Townhouse,3,4,"Hayat Townhouses, Town Square, Dubai",Unfurnished,Ready,2024-04-04,151086,Unknown,0,0,0,0,0,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,6.429191489361702
450000,Average,Apartment,0,1,"Blue Waves Tower, Dubai Residence Complex, Dubai",Unfurnished,Ready,2024-03-28,33976,Blue Wave,2023,648,27,1,11,Dubai Residence Complex,Dubai,UAE,25.0930937,55.38032579883814,For Sale,7.550222222222222
1400000,Medium,Apartment,2,2,"Binghatti Avenue, Al Jaddaf, Dubai",Furnished,Ready,2024-03-12,96630,Binghatti Avenue,2022,749,34,1,10,Al Jaddaf,Dubai,UAE,25.2142937,55.324569,For Sale,6.902142857142857
5200000,High,Apartment,2,3,"The Address Fountain Views 1, Address Dubai Mall, Downtown Dubai, Dubai",Furnished,Ready,2024-02-23,340884,Address Fountain Views Residences - Tower 1,2019,343,55,420,8,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,6.555461538461538
1249999,Average,Apartment,1,2,"Jumeirah Bay X1, JLT Cluster X (Jumeirah Bay Towers), Jumeirah Lake Towers (JLT), Dubai",Furnished,Ready,2023-09-21,81061,JUMAIRAH BAY TOWER-X1-1,2011,0,32,506,0,Jumeirah Lake Towers (JLT),Dubai,UAE,25.0690625,55.141165591907736,For Sale,6.48488518790815
495000,Average,Apartment,0,1,"Lincoln Park B, Lincoln Park, Arjan, Dubai",Furnished,Ready,2023-08-14,42158,Lincoln Park B,2014,0,6,84,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,8.516767676767676
6000000,High,Apartment,2,3,"Al Basri, Shoreline Apartments, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-03-22,264698,Al Basri,2009,217,14,468,2,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,4.4116333333333335
3400000,High,Apartment,2,3,"Damac Maison Prive Tower B, DAMAC Maison Prive, Business Bay, Dubai",Furnished,Ready,2024-01-29,234967,PRIVE BY DAMAC (B),2019,991,32,307,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,6.910794117647059
40000000,High,Villa,6,7,"Fairways Vistas, Dubai Hills Estate, Dubai",Unfurnished,Ready,2024-04-05,1898185,Unknown,0,0,0,0,0,Dubai Hills Estate,Dubai,UAE,25.09872095,55.25394008697513,For Sale,4.7454625
790000,Average,Apartment,1,1,"Carson Tower C, Carson - The Drive, DAMAC Hills, Dubai",Unfurnished,Ready,2024-03-29,69520,DAMAC HILLS - CARSON (C),2022,1638,35,636,5,DAMAC Hills,Dubai,UAE,25.0264384,55.251228,For Sale,8.799999999999999
585000,Average,Apartment,0,1,"Vincitore Palacio, Arjan, Dubai",Unfurnished,Ready,2024-03-27,46022,VINCITORE PALACIO,2017,0,5,131,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,7.867008547008547
650000,Average,Apartment,0,1,"Widcombe House 1, Widcombe House, Uptown Motor City, Motor City, Dubai",Unfurnished,Ready,2024-03-25,61985,WIDCOMBE HOUSE 1,2009,0,4,70,0,Motor City,Dubai,UAE,25.0476902,55.23820948643042,For Sale,9.536153846153846
950000,Average,Apartment,1,2,"Dream Tower 1, Dream Towers, Dubai Marina, Dubai",Furnished,Ready,2024-03-14,87484,DREAM TOWER,2010,0,30,500,0,Dubai Marina,Dubai,UAE,25.0786415,55.1352524,For Sale,9.208842105263159
1480000,Medium,Apartment,1,2,"Burj Views Podium, Burj Views, Downtown Dubai, Dubai",Unfurnished,Ready,2024-02-15,124855,Burj Views Podium,2009,0,7,287,0,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,8.436148648648649
595000,Average,Apartment,0,1,"FIVE Jumeirah Village, JVC District 14, Jumeirah Village Circle (JVC), Dubai",Furnished,Ready,2024-02-08,60535,FIVE at Jumeirah Village Circle Dubai,2019,488,52,970,10,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,10.173949579831932
855592,Average,Apartment,1,2,"Crystal Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-01-26,100000,CRYSTAL RESIDENCE,2018,246,6,153,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,11.68781381780101
953152,Average,Apartment,1,2,"Crystal Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-01-26,111359,CRYSTAL RESIDENCE,2018,246,6,153,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,11.683236251930436
895200,Average,Apartment,1,2,"Crystal Residence, JVC District 11, Jumeirah Village Circle (JVC), Dubai",Unfurnished,Ready,2024-01-26,103072,CRYSTAL RESIDENCE,2018,246,6,153,4,Jumeirah Village Circle (JVC),Dubai,UAE,25.0559446,55.20746502861806,For Sale,11.51385165326184
2800000,Medium,Apartment,2,2,"Burj Royale, Downtown Dubai, Dubai",Unfurnished,Ready,2024-01-23,198541,Burj Royale,2022,696,59,1,9,Downtown Dubai,Dubai,UAE,25.18668425,55.27470526460112,For Sale,7.09075
504900,Average,Apartment,0,1,"BNH Tower 3, International City Phase 2 (Warsan 4), International City, Dubai",Unfurnished,Ready,2024-01-08,35824,Unknown,0,0,0,0,0,International City,Dubai,UAE,25.1322737,55.39813984933585,For Sale,7.095266389384037
900000,Average,Apartment,1,1,"Rawda Apartments 1, Rawda Apartments, Town Square, Dubai",Unfurnished,Ready,2023-12-16,70615,Parkviews,2020,992,1,561,5,Town Square,Dubai,UAE,25.01085145,55.28887629766314,For Sale,7.846111111111111
21000000,High,Villa,4,7,"District One Villas, District One, Mohammed Bin Rashid City, Dubai",Unfurnished,Ready,2023-09-21,1351760,Unknown,0,0,0,0,0,Mohammed Bin Rashid City,Dubai,UAE,25.1640592,55.28566124091724,For Sale,6.4369523809523805
1800000,Medium,Apartment,1,1,"The Grand, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2023-09-15,127061,The Grand,2022,690,65,1,9,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,7.058944444444444
1500000,Medium,Apartment,3,4,"Al Ramth 53, Al Ramth, Remraam, Dubai",Unfurnished,Ready,2024-03-18,181561,AL RAMTH 53,2011,0,7,60,0,Remraam,Dubai,UAE,25.0013542,55.24885632771925,For Sale,12.104066666666666
1650000,Medium,Apartment,1,1,"Aykon City Tower B, Aykon City, Business Bay, Dubai",Furnished,Ready,2024-03-15,118279,AYKON CITY-TOWER B,2023,1295,55,1,13,Business Bay,Dubai,UAE,25.18942655,55.26481901527489,For Sale,7.168424242424242
560000,Average,Apartment,0,1,"Lincoln Park Sheffield, Lincoln Park, Arjan, Dubai",Unfurnished,Ready,2024-03-05,46532,Lincoln Park- Sheffield,2014,0,5,103,0,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,8.309285714285714
1175010,Average,Apartment,2,3,"The Wings B, The Wings, Arjan, Dubai",Furnished,Ready,2024-03-01,109228,The Wings - B,2019,329,4,111,3,Arjan,Dubai,UAE,25.0627549,55.2392983,For Sale,9.295920885779696
470000,Average,Apartment,0,1,"V Tower, Dubai Residence Complex, Dubai",Furnished,Ready,2024-02-28,41232,THE V TOWER,2023,370,17,571,6,Dubai Residence Complex,Dubai,UAE,25.0930937,55.38032579883814,For Sale,8.772765957446808
1900000,Medium,Apartment,1,1,"FIVE Palm Jumeirah, Palm Jumeirah, Dubai",Unfurnished,Ready,2024-02-19,134571,FIVE AT PALM JUMEIRAH DUBAI,2016,871,17,1,18,Palm Jumeirah,Dubai,UAE,25.10019025,55.11853499506269,For Sale,7.082684210526316
2100000,Medium,Apartment,1,1,"Vida Residences Creek Beach, Dubai Creek Harbour, Dubai",Unfurnished,Ready,2024-02-08,120916,VIDA Residences at Creek Beach,2023,363,34,482,4,Dubai Creek Harbour,Dubai,UAE,25.197978,55.36037960558315,For Sale,5.757904761904762
2400000,Medium,Villa,3,4,"Bella Casa, Serena, Dubai",Unfurnished,Ready,2024-02-08,143022,Unknown,0,0,0,0,0,Serena,Dubai,UAE,25.03538045,55.28590440039767,For Sale,5.95925
739999,Average,Apartment,1,2,"Murano Residences 1, Murano Residences, Al Furjan, Dubai",Unfurnished,Ready,2024-01-24,60247,MURANO RESIDENCE 1,2019,145,16,97,3,Al Furjan,Dubai,UAE,25.0267099,55.1469903,For Sale,8.14149748851012
